Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Datacenter_1 is starting...
Broker1 is starting...
Entities started.
0.0: Broker1: Cloud Resource List received with 2 resource(s)
0.1: Broker1: VM #448 has been created in Source DC, Host #89
0.1: Broker1: VM #135 has been created in Source DC, Host #90
0.1: Broker1: VM #191 has been created in Source DC, Host #91
0.1: Broker1: VM #412 has been created in Source DC, Host #92
0.1: Broker1: VM #593 has been created in Source DC, Host #93
0.1: Broker1: VM #320 has been created in Source DC, Host #94
0.1: Broker1: VM #126 has been created in Source DC, Host #95
0.1: Broker1: VM #360 has been created in Source DC, Host #96
0.1: Broker1: VM #324 has been created in Source DC, Host #97
0.1: Broker1: VM #434 has been created in Source DC, Host #98
0.1: Broker1: VM #426 has been created in Source DC, Host #99
0.1: Broker1: VM #427 has been created in Source DC, Host #100
0.1: Broker1: VM #473 has been created in Source DC, Host #101
0.1: Broker1: VM #128 has been created in Source DC, Host #102
0.1: Broker1: VM #581 has been created in Source DC, Host #103
0.1: Broker1: VM #566 has been created in Source DC, Host #104
0.1: Broker1: VM #279 has been created in Source DC, Host #105
0.1: Broker1: VM #589 has been created in Source DC, Host #106
0.1: Broker1: VM #220 has been created in Source DC, Host #107
0.1: Broker1: VM #531 has been created in Source DC, Host #108
0.1: Broker1: VM #374 has been created in Source DC, Host #109
0.1: Broker1: VM #480 has been created in Source DC, Host #110
0.1: Broker1: VM #266 has been created in Source DC, Host #111
0.1: Broker1: VM #321 has been created in Source DC, Host #112
0.1: Broker1: VM #484 has been created in Source DC, Host #113
0.1: Broker1: VM #221 has been created in Source DC, Host #114
0.1: Broker1: VM #468 has been created in Source DC, Host #115
0.1: Broker1: VM #8 has been created in Source DC, Host #116
0.1: Broker1: VM #352 has been created in Source DC, Host #117
0.1: Broker1: VM #143 has been created in Source DC, Host #118
0.1: Broker1: VM #482 has been created in Source DC, Host #119
0.1: Broker1: VM #147 has been created in Source DC, Host #120
0.1: Broker1: VM #338 has been created in Source DC, Host #121
0.1: Broker1: VM #35 has been created in Source DC, Host #122
0.1: Broker1: VM #268 has been created in Source DC, Host #123
0.1: Broker1: VM #248 has been created in Source DC, Host #124
0.1: Broker1: VM #469 has been created in Source DC, Host #125
0.1: Broker1: VM #62 has been created in Source DC, Host #126
0.1: Broker1: VM #153 has been created in Source DC, Host #127
0.1: Broker1: VM #192 has been created in Source DC, Host #128
0.1: Broker1: VM #27 has been created in Source DC, Host #129
0.1: Broker1: VM #363 has been created in Source DC, Host #130
0.1: Broker1: VM #428 has been created in Source DC, Host #131
0.1: Broker1: VM #127 has been created in Source DC, Host #132
0.1: Broker1: VM #314 has been created in Source DC, Host #133
0.1: Broker1: VM #22 has been created in Source DC, Host #134
0.1: Broker1: VM #417 has been created in Source DC, Host #135
0.1: Broker1: VM #148 has been created in Source DC, Host #136
0.1: Broker1: VM #419 has been created in Source DC, Host #137
0.1: Broker1: VM #323 has been created in Source DC, Host #138
0.1: Broker1: VM #437 has been created in Source DC, Host #139
0.1: Broker1: VM #253 has been created in Source DC, Host #140
0.1: Broker1: VM #523 has been created in Source DC, Host #141
0.1: Broker1: VM #113 has been created in Source DC, Host #142
0.1: Broker1: VM #188 has been created in Source DC, Host #143
0.1: Broker1: VM #493 has been created in Source DC, Host #144
0.1: Broker1: VM #123 has been created in Source DC, Host #145
0.1: Broker1: VM #350 has been created in Source DC, Host #146
0.1: Broker1: VM #507 has been created in Source DC, Host #147
0.1: Broker1: VM #7 has been created in Source DC, Host #148
0.1: Broker1: VM #330 has been created in Source DC, Host #149
0.1: Broker1: VM #86 has been created in Source DC, Host #0
0.1: Broker1: VM #538 has been created in Source DC, Host #1
